name,race,current_race_horse,next_race_horse,timestamp,timestamp_second,odd
DBL,3,5,9,"2021/05/18, 18:30:01",1621333801.686031,138.0
DBL,3,5,10,"2021/05/18, 18:30:01",1621333801.686031,476.0
DBL,3,5,11,"2021/05/18, 18:30:01",1621333801.686031,333.0
DBL,3,5,12,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,6,1,"2021/05/18, 18:30:01",1621333801.686031,333.0
DBL,3,6,2,"2021/05/18, 18:30:01",1621333801.686031,185.0
DBL,3,6,3,"2021/05/18, 18:30:01",1621333801.686031,95.0
DBL,3,6,4,"2021/05/18, 18:30:01",1621333801.686031,666.0
DBL,3,6,5,"2021/05/18, 18:30:01",1621333801.686031,58.0
DBL,3,6,6,"2021/05/18, 18:30:01",1621333801.686031,333.0
DBL,3,6,7,"2021/05/18, 18:30:01",1621333801.686031,69.0
DBL,3,6,8,"2021/05/18, 18:30:01",1621333801.686031,208.0
DBL,3,6,9,"2021/05/18, 18:30:01",1621333801.686031,144.0
DBL,3,6,10,"2021/05/18, 18:30:01",1621333801.686031,476.0
DBL,3,6,11,"2021/05/18, 18:30:01",1621333801.686031,256.0
DBL,3,6,12,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,7,1,"2021/05/18, 18:30:01",1621333801.686031,222.0
DBL,3,7,2,"2021/05/18, 18:30:01",1621333801.686031,98.0
DBL,3,7,3,"2021/05/18, 18:30:01",1621333801.686031,133.0
DBL,3,7,4,"2021/05/18, 18:30:01",1621333801.686031,123.0
DBL,3,7,5,"2021/05/18, 18:30:01",1621333801.686031,21.0
DBL,3,7,6,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,7,7,"2021/05/18, 18:30:01",1621333801.686031,35.0
DBL,3,7,8,"2021/05/18, 18:30:01",1621333801.686031,31.0
DBL,3,7,9,"2021/05/18, 18:30:01",1621333801.686031,53.0
DBL,3,7,10,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,7,11,"2021/05/18, 18:30:01",1621333801.686031,81.0
DBL,3,7,12,"2021/05/18, 18:30:01",1621333801.686031,999.0
DBL,3,8,1,"2021/05/18, 18:30:01",1621333801.686031,476.0
DBL,3,8,2,"2021/05/18, 18:30:01",1621333801.686031,303.0
DBL,3,8,3,"2021/05/18, 18:30:01",1621333801.686031,370.0
DBL,3,8,4,"2021/05/18, 18:30:01",1621333801.686031,833.0
DBL,3,8,5,"2021/05/18, 18:30:01",1621333801.686031,123.0
DBL,3,8,6,"2021/05/18, 18:30:01",1621333801.686031,833.0
DBL,3,8,7,"2021/05/18, 18:30:01",1621333801.686031,114.0
